time_utc,temperature_2m,relative_humidity_2m,dew_point_2m,windspeed_10m,windgusts_10m,winddirection_10m,precipitation,surface_pressure,latitude,longitude,lat_round,lon_round,time_hour
2025-09-07 22:00:00+00:00,22.4,71.0,16.9,10.0,18.7,340.0,0.0,1015.7,35.15,-6.11,35.2,-6.1,2025-09-07 22:00:00+00:00
2025-09-07 23:00:00+00:00,21.9,71.0,16.4,7.8,13.3,334.0,0.0,1016.0,35.15,-6.11,35.2,-6.1,2025-09-07 23:00:00+00:00
2025-09-08 00:00:00+00:00,20.7,79.0,16.9,4.1,9.4,331.0,0.0,1016.0,35.15,-6.11,35.2,-6.1,2025-09-08 00:00:00+00:00
2025-09-08 01:00:00+00:00,20.1,82.0,16.9,3.9,9.0,313.0,0.0,1016.0,35.15,-6.11,35.2,-6.1,2025-09-08 01:00:00+00:00
2025-09-08 02:00:00+00:00,20.2,83.0,17.2,5.0,7.9,305.0,0.0,1015.8,35.15,-6.11,35.2,-6.1,2025-09-08 02:00:00+00:00
2025-09-08 03:00:00+00:00,20.4,83.0,17.4,2.4,4.3,207.0,0.0,1015.8,35.15,-6.11,35.2,-6.1,2025-09-08 03:00:00+00:00
2025-09-08 04:00:00+00:00,20.1,87.0,18.0,3.1,8.3,170.0,0.0,1015.8,35.15,-6.11,35.2,-6.1,2025-09-08 04:00:00+00:00
2025-09-08 05:00:00+00:00,19.7,89.0,17.8,4.1,10.4,165.0,0.0,1015.8,35.15,-6.11,35.2,-6.1,2025-09-08 05:00:00+00:00
2025-09-08 06:00:00+00:00,19.5,90.0,17.8,3.6,11.2,171.0,0.0,1016.0,35.15,-6.11,35.2,-6.1,2025-09-08 06:00:00+00:00
2025-09-08 07:00:00+00:00,20.3,86.0,17.9,4.3,10.8,156.0,0.0,1016.5,35.15,-6.11,35.2,-6.1,2025-09-08 07:00:00+00:00
2025-09-08 08:00:00+00:00,22.6,80.0,19.1,4.3,14.0,178.0,0.0,1016.7,35.15,-6.11,35.2,-6.1,2025-09-08 08:00:00+00:00
2025-09-08 09:00:00+00:00,24.6,72.0,19.1,4.5,16.6,203.0,0.0,1017.0,35.15,-6.11,35.2,-6.1,2025-09-08 09:00:00+00:00
2025-09-08 10:00:00+00:00,25.9,63.0,18.4,5.1,19.1,216.0,0.0,1017.1,35.15,-6.11,35.2,-6.1,2025-09-08 10:00:00+00:00
2025-09-08 11:00:00+00:00,26.7,60.0,18.4,7.2,20.2,238.0,0.0,1016.8,35.15,-6.11,35.2,-6.1,2025-09-08 11:00:00+00:00
2025-09-08 12:00:00+00:00,27.5,59.0,18.7,9.6,23.0,266.0,0.0,1016.6,35.15,-6.11,35.2,-6.1,2025-09-08 12:00:00+00:00
2025-09-08 13:00:00+00:00,27.3,62.0,19.3,12.1,27.4,280.0,0.0,1016.6,35.15,-6.11,35.2,-6.1,2025-09-08 13:00:00+00:00
2025-09-08 14:00:00+00:00,27.7,64.0,20.3,12.9,30.2,291.0,0.0,1016.2,35.15,-6.11,35.2,-6.1,2025-09-08 14:00:00+00:00
2025-09-08 15:00:00+00:00,27.5,67.0,20.9,13.2,31.3,304.0,0.0,1015.7,35.15,-6.11,35.2,-6.1,2025-09-08 15:00:00+00:00
2025-09-08 16:00:00+00:00,27.0,70.0,20.9,13.2,29.9,314.0,0.0,1015.6,35.15,-6.11,35.2,-6.1,2025-09-08 16:00:00+00:00
2025-09-08 17:00:00+00:00,25.9,74.0,21.0,12.5,28.1,314.0,0.0,1015.2,35.15,-6.11,35.2,-6.1,2025-09-08 17:00:00+00:00
2025-09-08 18:00:00+00:00,24.4,81.0,20.9,11.0,23.8,308.0,0.0,1016.1,35.15,-6.11,35.2,-6.1,2025-09-08 18:00:00+00:00
2025-09-08 19:00:00+00:00,23.0,84.0,20.2,8.0,16.9,301.0,0.0,1016.2,35.15,-6.11,35.2,-6.1,2025-09-08 19:00:00+00:00
2025-09-08 20:00:00+00:00,22.0,87.0,19.7,6.1,12.6,293.0,0.0,1016.7,35.15,-6.11,35.2,-6.1,2025-09-08 20:00:00+00:00
2025-09-08 21:00:00+00:00,21.1,90.0,19.3,4.5,9.7,272.0,0.0,1017.5,35.15,-6.11,35.2,-6.1,2025-09-08 21:00:00+00:00
2025-09-08 22:00:00+00:00,20.4,90.0,18.8,5.6,9.7,245.0,0.0,1017.4,35.15,-6.11,35.2,-6.1,2025-09-08 22:00:00+00:00
2025-09-08 23:00:00+00:00,20.2,91.0,18.6,6.8,9.7,238.0,0.0,1017.6,35.15,-6.11,35.2,-6.1,2025-09-08 23:00:00+00:00
2025-09-09 00:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-09 00:00:00+00:00
2025-09-09 01:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-09 01:00:00+00:00
2025-09-09 02:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-09 02:00:00+00:00
2025-09-09 03:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-09 03:00:00+00:00
2025-09-09 04:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-09 04:00:00+00:00
2025-09-09 05:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-09 05:00:00+00:00
2025-09-09 06:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-09 06:00:00+00:00
2025-09-09 07:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-09 07:00:00+00:00
2025-09-09 08:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-09 08:00:00+00:00
2025-09-09 09:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-09 09:00:00+00:00
2025-09-09 10:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-09 10:00:00+00:00
2025-09-09 11:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-09 11:00:00+00:00
2025-09-09 12:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-09 12:00:00+00:00
2025-09-09 13:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-09 13:00:00+00:00
2025-09-09 14:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-09 14:00:00+00:00
2025-09-09 15:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-09 15:00:00+00:00
2025-09-09 16:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-09 16:00:00+00:00
2025-09-09 17:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-09 17:00:00+00:00
2025-09-09 18:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-09 18:00:00+00:00
2025-09-09 19:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-09 19:00:00+00:00
2025-09-09 20:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-09 20:00:00+00:00
2025-09-09 21:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-09 21:00:00+00:00
2025-09-09 22:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-09 22:00:00+00:00
2025-09-09 23:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-09 23:00:00+00:00
2025-09-10 00:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-10 00:00:00+00:00
2025-09-10 01:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-10 01:00:00+00:00
2025-09-10 02:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-10 02:00:00+00:00
2025-09-10 03:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-10 03:00:00+00:00
2025-09-10 04:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-10 04:00:00+00:00
2025-09-10 05:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-10 05:00:00+00:00
2025-09-10 06:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-10 06:00:00+00:00
2025-09-10 07:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-10 07:00:00+00:00
2025-09-10 08:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-10 08:00:00+00:00
2025-09-10 09:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-10 09:00:00+00:00
2025-09-10 10:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-10 10:00:00+00:00
2025-09-10 11:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-10 11:00:00+00:00
2025-09-10 12:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-10 12:00:00+00:00
2025-09-10 13:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-10 13:00:00+00:00
2025-09-10 14:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-10 14:00:00+00:00
2025-09-10 15:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-10 15:00:00+00:00
2025-09-10 16:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-10 16:00:00+00:00
2025-09-10 17:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-10 17:00:00+00:00
2025-09-10 18:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-10 18:00:00+00:00
2025-09-10 19:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-10 19:00:00+00:00
2025-09-10 20:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-10 20:00:00+00:00
2025-09-10 21:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-10 21:00:00+00:00
2025-09-10 22:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-10 22:00:00+00:00
2025-09-10 23:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-10 23:00:00+00:00
2025-09-11 00:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-11 00:00:00+00:00
2025-09-11 01:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-11 01:00:00+00:00
2025-09-11 02:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-11 02:00:00+00:00
2025-09-11 03:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-11 03:00:00+00:00
2025-09-11 04:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-11 04:00:00+00:00
2025-09-11 05:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-11 05:00:00+00:00
2025-09-11 06:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-11 06:00:00+00:00
2025-09-11 07:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-11 07:00:00+00:00
2025-09-11 08:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-11 08:00:00+00:00
2025-09-11 09:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-11 09:00:00+00:00
2025-09-11 10:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-11 10:00:00+00:00
2025-09-11 11:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-11 11:00:00+00:00
2025-09-11 12:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-11 12:00:00+00:00
2025-09-11 13:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-11 13:00:00+00:00
2025-09-11 14:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-11 14:00:00+00:00
2025-09-11 15:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-11 15:00:00+00:00
2025-09-11 16:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-11 16:00:00+00:00
2025-09-11 17:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-11 17:00:00+00:00
2025-09-11 18:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-11 18:00:00+00:00
2025-09-11 19:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-11 19:00:00+00:00
2025-09-11 20:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-11 20:00:00+00:00
2025-09-11 21:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-11 21:00:00+00:00
2025-09-11 22:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-11 22:00:00+00:00
2025-09-11 23:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-11 23:00:00+00:00
2025-09-12 00:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-12 00:00:00+00:00
2025-09-12 01:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-12 01:00:00+00:00
2025-09-12 02:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-12 02:00:00+00:00
2025-09-12 03:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-12 03:00:00+00:00
2025-09-12 04:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-12 04:00:00+00:00
2025-09-12 05:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-12 05:00:00+00:00
2025-09-12 06:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-12 06:00:00+00:00
2025-09-12 07:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-12 07:00:00+00:00
2025-09-12 08:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-12 08:00:00+00:00
2025-09-12 09:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-12 09:00:00+00:00
2025-09-12 10:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-12 10:00:00+00:00
2025-09-12 11:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-12 11:00:00+00:00
2025-09-12 12:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-12 12:00:00+00:00
2025-09-12 13:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-12 13:00:00+00:00
2025-09-12 14:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-12 14:00:00+00:00
2025-09-12 15:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-12 15:00:00+00:00
2025-09-12 16:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-12 16:00:00+00:00
2025-09-12 17:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-12 17:00:00+00:00
2025-09-12 18:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-12 18:00:00+00:00
2025-09-12 19:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-12 19:00:00+00:00
2025-09-12 20:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-12 20:00:00+00:00
2025-09-12 21:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-12 21:00:00+00:00
2025-09-12 22:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-12 22:00:00+00:00
2025-09-12 23:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-12 23:00:00+00:00
2025-09-13 00:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-13 00:00:00+00:00
2025-09-13 01:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-13 01:00:00+00:00
2025-09-13 02:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-13 02:00:00+00:00
2025-09-13 03:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-13 03:00:00+00:00
2025-09-13 04:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-13 04:00:00+00:00
2025-09-13 05:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-13 05:00:00+00:00
2025-09-13 06:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-13 06:00:00+00:00
2025-09-13 07:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-13 07:00:00+00:00
2025-09-13 08:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-13 08:00:00+00:00
2025-09-13 09:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-13 09:00:00+00:00
2025-09-13 10:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-13 10:00:00+00:00
2025-09-13 11:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-13 11:00:00+00:00
2025-09-13 12:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-13 12:00:00+00:00
2025-09-13 13:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-13 13:00:00+00:00
2025-09-13 14:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-13 14:00:00+00:00
2025-09-13 15:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-13 15:00:00+00:00
2025-09-13 16:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-13 16:00:00+00:00
2025-09-13 17:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-13 17:00:00+00:00
2025-09-13 18:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-13 18:00:00+00:00
2025-09-13 19:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-13 19:00:00+00:00
2025-09-13 20:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-13 20:00:00+00:00
2025-09-13 21:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-13 21:00:00+00:00
2025-09-13 22:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-13 22:00:00+00:00
2025-09-13 23:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-13 23:00:00+00:00
2025-09-14 00:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-14 00:00:00+00:00
2025-09-14 01:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-14 01:00:00+00:00
2025-09-14 02:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-14 02:00:00+00:00
2025-09-14 03:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-14 03:00:00+00:00
2025-09-14 04:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-14 04:00:00+00:00
2025-09-14 05:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-14 05:00:00+00:00
2025-09-14 06:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-14 06:00:00+00:00
2025-09-14 07:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-14 07:00:00+00:00
2025-09-14 08:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-14 08:00:00+00:00
2025-09-14 09:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-14 09:00:00+00:00
2025-09-14 10:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-14 10:00:00+00:00
2025-09-14 11:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-14 11:00:00+00:00
2025-09-14 12:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-14 12:00:00+00:00
2025-09-14 13:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-14 13:00:00+00:00
2025-09-14 14:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-14 14:00:00+00:00
2025-09-14 15:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-14 15:00:00+00:00
2025-09-14 16:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-14 16:00:00+00:00
2025-09-14 17:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-14 17:00:00+00:00
2025-09-14 18:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-14 18:00:00+00:00
2025-09-14 19:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-14 19:00:00+00:00
2025-09-14 20:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-14 20:00:00+00:00
2025-09-14 21:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-14 21:00:00+00:00
2025-09-14 22:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-14 22:00:00+00:00
2025-09-14 23:00:00+00:00,,,,,,,,,35.15,-6.11,35.2,-6.1,2025-09-14 23:00:00+00:00
